x,y,z,groundZ,timestamp,obstacle
2657.32,257.45,2.68,-0.01,2026-05-10T07:54:34Z,false
2658.92,257.40,2.68,-0.01,2026-05-10T07:54:36Z,false
2660.51,257.35,2.68,-0.01,2026-05-10T07:54:38Z,false
2662.10,257.30,2.67,-0.01,2026-05-10T07:54:40Z,false
2663.69,257.24,2.67,-0.02,2026-05-10T07:54:42Z,false
2665.27,257.19,2.67,-0.02,2026-05-10T07:54:44Z,false
2666.86,257.13,2.67,-0.02,2026-05-10T07:54:46Z,false
2668.43,257.07,2.67,-0.02,2026-05-10T07:54:48Z,false
2670.01,257.01,2.66,-0.02,2026-05-10T07:54:50Z,false
2671.59,256.94,2.66,-0.02,2026-05-10T07:54:52Z,false
2673.17,256.87,2.66,-0.02,2026-05-10T07:54:54Z,false
2674.75,256.79,2.66,-0.03,2026-05-10T07:54:56Z,false
2676.33,256.71,2.66,-0.03,2026-05-10T07:54:58Z,false
2677.92,256.63,2.66,-0.03,2026-05-10T07:55:00Z,false
2679.51,256.54,2.66,-0.03,2026-05-10T07:55:02Z,false
2681.10,256.45,2.65,-0.03,2026-05-10T07:55:04Z,false
2682.70,256.35,2.65,-0.03,2026-05-10T07:55:06Z,false
2684.30,256.24,2.65,-0.03,2026-05-10T07:55:08Z,false
2685.91,256.13,2.65,-0.04,2026-05-10T07:55:10Z,false
2687.52,256.02,2.65,-0.04,2026-05-10T07:55:12Z,false
2689.14,255.90,2.65,-0.04,2026-05-10T07:55:14Z,false
2690.77,255.77,2.65,-0.04,2026-05-10T07:55:16Z,false
2692.41,255.64,2.65,-0.04,2026-05-10T07:55:18Z,false
2694.05,255.51,2.64,-0.04,2026-05-10T07:55:20Z,false
2695.69,255.37,2.64,-0.04,2026-05-10T07:55:22Z,false
2697.35,255.23,2.64,-0.04,2026-05-10T07:55:24Z,false
2699.01,255.08,2.64,-0.05,2026-05-10T07:55:26Z,false
2700.67,254.94,2.64,-0.05,2026-05-10T07:55:28Z,false
2702.34,254.79,2.64,-0.05,2026-05-10T07:55:30Z,false
2704.02,254.64,2.64,-0.05,2026-05-10T07:55:32Z,false
2705.70,254.49,2.64,-0.05,2026-05-10T07:55:34Z,false
2707.39,254.34,2.64,-0.05,2026-05-10T07:55:36Z,false
2709.07,254.19,2.64,-0.05,2026-05-10T07:55:38Z,false
2710.76,254.04,2.64,-0.05,2026-05-10T07:55:40Z,false
2712.46,253.89,2.64,-0.05,2026-05-10T07:55:42Z,false
2714.15,253.75,2.64,-0.05,2026-05-10T07:55:44Z,false
2715.84,253.60,2.64,-0.06,2026-05-10T07:55:46Z,false
2717.54,253.46,2.63,-0.06,2026-05-10T07:55:48Z,false
2719.23,253.33,2.63,-0.06,2026-05-10T07:55:50Z,false
2720.92,253.20,2.63,-0.06,2026-05-10T07:55:52Z,false
2722.61,253.07,2.63,-0.06,2026-05-10T07:55:54Z,false
2724.30,252.95,2.63,-0.06,2026-05-10T07:55:56Z,false
2725.98,252.83,2.63,-0.06,2026-05-10T07:55:58Z,false
2727.66,252.72,2.63,-0.06,2026-05-10T07:56:00Z,false
2729.34,252.61,2.63,-0.06,2026-05-10T07:56:02Z,false
2731.01,252.51,2.63,-0.06,2026-05-10T07:56:04Z,false
2732.68,252.41,2.63,-0.06,2026-05-10T07:56:06Z,false
2734.34,252.33,2.63,-0.06,2026-05-10T07:56:08Z,false
2736.00,252.24,2.63,-0.06,2026-05-10T07:56:10Z,false
2737.65,252.16,2.63,-0.07,2026-05-10T07:56:12Z,false
2739.30,252.09,2.63,-0.07,2026-05-10T07:56:14Z,false
2740.94,252.02,2.63,-0.07,2026-05-10T07:56:16Z,false
2742.58,251.96,2.64,-0.07,2026-05-10T07:56:18Z,false
2744.22,251.90,2.64,-0.07,2026-05-10T07:56:20Z,false
2745.86,251.84,2.64,-0.07,2026-05-10T07:56:22Z,false
2747.49,251.79,2.64,-0.07,2026-05-10T07:56:24Z,false
2749.12,251.74,2.64,-0.07,2026-05-10T07:56:26Z,false
2750.75,251.70,2.64,-0.07,2026-05-10T07:56:28Z,false
2752.37,251.65,2.64,-0.07,2026-05-10T07:56:30Z,false
2754.00,251.61,2.64,-0.07,2026-05-10T07:56:32Z,false
2755.63,251.57,2.64,-0.07,2026-05-10T07:56:34Z,false
2757.25,251.52,2.64,-0.07,2026-05-10T07:56:36Z,false
2758.88,251.48,2.64,-0.07,2026-05-10T07:56:38Z,false
2760.52,251.44,2.64,-0.07,2026-05-10T07:56:40Z,false
2762.15,251.39,2.64,-0.07,2026-05-10T07:56:42Z,false
2763.79,251.35,2.64,-0.07,2026-05-10T07:56:44Z,false
2765.43,251.30,2.64,-0.07,2026-05-10T07:56:46Z,false
2767.08,251.25,2.65,-0.07,2026-05-10T07:56:48Z,false
2768.73,251.19,2.65,-0.07,2026-05-10T07:56:50Z,false
2770.38,251.14,2.65,-0.07,2026-05-10T07:56:52Z,false
2772.04,251.08,2.65,-0.07,2026-05-10T07:56:54Z,false
2773.71,251.01,2.65,-0.07,2026-05-10T07:56:56Z,false
2775.38,250.94,2.65,-0.07,2026-05-10T07:56:58Z,false
2777.05,250.87,2.65,-0.07,2026-05-10T07:57:00Z,false
2778.74,250.79,2.65,-0.07,2026-05-10T07:57:02Z,false
2780.42,250.71,2.65,-0.07,2026-05-10T07:57:04Z,false
2782.11,250.62,2.66,-0.07,2026-05-10T07:57:06Z,false
2783.80,250.53,2.66,-0.07,2026-05-10T07:57:08Z,false
2785.50,250.44,2.66,-0.07,2026-05-10T07:57:10Z,false
2787.20,250.34,2.66,-0.07,2026-05-10T07:57:12Z,false
2788.90,250.24,2.66,-0.07,2026-05-10T07:57:14Z,false
2790.61,250.13,2.66,-0.07,2026-05-10T07:57:16Z,false
2792.31,250.03,2.66,-0.07,2026-05-10T07:57:18Z,false
2794.02,249.92,2.67,-0.07,2026-05-10T07:57:20Z,false
2795.72,249.81,2.67,-0.07,2026-05-10T07:57:22Z,false
2797.43,249.70,2.67,-0.07,2026-05-10T07:57:24Z,false
2799.13,249.58,2.67,-0.07,2026-05-10T07:57:26Z,false
2800.83,249.47,2.67,-0.07,2026-05-10T07:57:28Z,false
2802.53,249.36,2.67,-0.07,2026-05-10T07:57:30Z,false
2804.22,249.25,2.67,-0.07,2026-05-10T07:57:32Z,false
2805.91,249.13,2.68,-0.07,2026-05-10T07:57:34Z,false
2807.59,249.03,2.68,-0.07,2026-05-10T07:57:36Z,false
2809.27,248.92,2.68,-0.07,2026-05-10T07:57:38Z,false
2810.94,248.81,2.68,-0.07,2026-05-10T07:57:40Z,false
2812.60,248.71,2.68,-0.07,2026-05-10T07:57:42Z,false
2814.26,248.62,2.68,-0.07,2026-05-10T07:57:44Z,false
2815.91,248.52,2.69,-0.07,2026-05-10T07:57:46Z,false
2817.56,248.43,2.69,-0.07,2026-05-10T07:57:48Z,false
2819.20,248.35,2.69,-0.07,2026-05-10T07:57:50Z,false
2820.83,248.27,2.69,-0.07,2026-05-10T07:57:52Z,false
2822.45,248.19,2.69,-0.07,2026-05-10T07:57:54Z,false
2824.07,248.12,2.69,-0.07,2026-05-10T07:57:56Z,false
2825.68,248.05,2.70,-0.07,2026-05-10T07:57:58Z,false
2827.29,247.99,2.70,-0.07,2026-05-10T07:58:00Z,false
2828.89,247.94,2.70,-0.07,2026-05-10T07:58:02Z,false
2830.49,247.88,2.70,-0.07,2026-05-10T07:58:04Z,false
2832.08,247.84,2.70,-0.07,2026-05-10T07:58:06Z,false
2833.67,247.79,2.71,-0.07,2026-05-10T07:58:08Z,false
2835.25,247.75,2.71,-0.07,2026-05-10T07:58:10Z,false
2836.84,247.71,2.71,-0.07,2026-05-10T07:58:12Z,false
2838.42,247.68,2.71,-0.07,2026-05-10T07:58:14Z,false
2840.01,247.65,2.71,-0.07,2026-05-10T07:58:16Z,false
2841.59,247.62,2.72,-0.07,2026-05-10T07:58:18Z,false
2843.18,247.59,2.72,-0.07,2026-05-10T07:58:20Z,false
2844.76,247.56,2.72,-0.07,2026-05-10T07:58:22Z,false
2846.35,247.54,2.72,-0.07,2026-05-10T07:58:24Z,false
2847.95,247.51,2.72,-0.07,2026-05-10T07:58:26Z,false
2849.54,247.48,2.72,-0.07,2026-05-10T07:58:28Z,false
2851.15,247.45,2.73,-0.07,2026-05-10T07:58:30Z,false
2852.75,247.42,2.73,-0.07,2026-05-10T07:58:32Z,false
2854.36,247.38,2.73,-0.07,2026-05-10T07:58:34Z,false
2855.98,247.34,2.73,-0.07,2026-05-10T07:58:36Z,false
2857.60,247.30,2.73,-0.06,2026-05-10T07:58:38Z,false
2859.22,247.26,2.74,-0.06,2026-05-10T07:58:40Z,false
2860.86,247.21,2.74,-0.06,2026-05-10T07:58:42Z,false
2862.49,247.15,2.74,-0.06,2026-05-10T07:58:44Z,false
2864.14,247.09,2.74,-0.06,2026-05-10T07:58:46Z,false
2865.79,247.03,2.74,-0.06,2026-05-10T07:58:48Z,false
2867.44,246.96,2.75,-0.06,2026-05-10T07:58:50Z,false
2869.10,246.88,2.75,-0.06,2026-05-10T07:58:52Z,false
2870.76,246.80,2.75,-0.06,2026-05-10T07:58:54Z,false
2872.42,246.71,2.75,-0.06,2026-05-10T07:58:56Z,false
2874.09,246.61,2.75,-0.06,2026-05-10T07:58:58Z,false
2875.76,246.51,2.75,-0.06,2026-05-10T07:59:00Z,false
2877.43,246.41,2.76,-0.06,2026-05-10T07:59:02Z,false
2879.10,246.30,2.76,-0.06,2026-05-10T07:59:04Z,false
2880.77,246.18,2.76,-0.06,2026-05-10T07:59:06Z,false
2882.44,246.06,2.76,-0.06,2026-05-10T07:59:08Z,false
2884.12,245.93,2.76,-0.06,2026-05-10T07:59:10Z,false
2885.78,245.81,2.77,-0.06,2026-05-10T07:59:12Z,false
2887.45,245.67,2.77,-0.06,2026-05-10T07:59:14Z,false
2889.12,245.54,2.77,-0.06,2026-05-10T07:59:16Z,false
2890.78,245.40,2.77,-0.06,2026-05-10T07:59:18Z,false
2892.44,245.26,2.77,-0.06,2026-05-10T07:59:20Z,false
2894.09,245.12,2.77,-0.06,2026-05-10T07:59:22Z,false
2895.74,244.98,2.78,-0.06,2026-05-10T07:59:24Z,false
2897.39,244.84,2.78,-0.06,2026-05-10T07:59:26Z,false
2899.03,244.70,2.78,-0.05,2026-05-10T07:59:28Z,false
2900.67,244.56,2.78,-0.05,2026-05-10T07:59:30Z,false
2902.30,244.42,2.78,-0.05,2026-05-10T07:59:32Z,false
2903.93,244.29,2.78,-0.05,2026-05-10T07:59:34Z,false
2905.55,244.15,2.79,-0.05,2026-05-10T07:59:36Z,false
2907.17,244.02,2.79,-0.05,2026-05-10T07:59:38Z,false
2908.79,243.90,2.79,-0.05,2026-05-10T07:59:40Z,false
2910.41,243.77,2.79,-0.05,2026-05-10T07:59:42Z,false
2912.02,243.65,2.79,-0.05,2026-05-10T07:59:44Z,false
2913.63,243.54,2.79,-0.05,2026-05-10T07:59:46Z,false
2915.24,243.43,2.79,-0.05,2026-05-10T07:59:48Z,false
2916.85,243.32,2.80,-0.05,2026-05-10T07:59:50Z,false
2918.46,243.22,2.80,-0.05,2026-05-10T07:59:52Z,false
2920.07,243.12,2.80,-0.05,2026-05-10T07:59:54Z,false
2921.68,243.03,2.80,-0.05,2026-05-10T07:59:56Z,false
2923.30,242.94,2.80,-0.05,2026-05-10T07:59:58Z,false
2924.92,242.86,2.80,-0.05,2026-05-10T08:00:00Z,false
2926.54,242.78,2.80,-0.05,2026-05-10T08:00:02Z,false
2928.16,242.70,2.80,-0.05,2026-05-10T08:00:04Z,false
2929.79,242.63,2.80,-0.05,2026-05-10T08:00:06Z,false
2931.43,242.56,2.81,-0.05,2026-05-10T08:00:08Z,false
2933.07,242.49,2.81,-0.05,2026-05-10T08:00:10Z,false
2934.71,242.43,2.81,-0.05,2026-05-10T08:00:12Z,false
2936.37,242.37,2.81,-0.05,2026-05-10T08:00:14Z,false
2938.02,242.30,2.81,-0.05,2026-05-10T08:00:16Z,false
2939.69,242.24,2.81,-0.05,2026-05-10T08:00:18Z,false
2941.36,242.18,2.81,-0.05,2026-05-10T08:00:20Z,false
2943.04,242.12,2.81,-0.05,2026-05-10T08:00:22Z,false
2944.72,242.06,2.81,-0.05,2026-05-10T08:00:24Z,false
2946.41,241.99,2.81,-0.05,2026-05-10T08:00:26Z,false
2948.11,241.93,2.81,-0.05,2026-05-10T08:00:28Z,false
2949.81,241.86,2.82,-0.05,2026-05-10T08:00:30Z,false
2951.51,241.79,2.82,-0.05,2026-05-10T08:00:32Z,false
2953.22,241.72,2.82,-0.05,2026-05-10T08:00:34Z,false
2954.93,241.64,2.82,-0.05,2026-05-10T08:00:36Z,false
2956.65,241.56,2.82,-0.05,2026-05-10T08:00:38Z,false
2958.36,241.47,2.82,-0.05,2026-05-10T08:00:40Z,false
2960.08,241.38,2.82,-0.05,2026-05-10T08:00:42Z,false
2961.80,241.29,2.82,-0.05,2026-05-10T08:00:44Z,false
2963.51,241.19,2.82,-0.05,2026-05-10T08:00:46Z,false
2965.23,241.09,2.82,-0.05,2026-05-10T08:00:48Z,false
2966.94,240.98,2.82,-0.05,2026-05-10T08:00:50Z,false
2968.66,240.87,2.82,-0.05,2026-05-10T08:00:52Z,false
2970.36,240.76,2.82,-0.05,2026-05-10T08:00:54Z,false
2972.07,240.64,2.82,-0.05,2026-05-10T08:00:56Z,false
2973.77,240.52,2.82,-0.05,2026-05-10T08:00:58Z,false
2975.46,240.39,2.82,-0.05,2026-05-10T08:01:00Z,false
2977.15,240.26,2.82,-0.05,2026-05-10T08:01:02Z,false
2978.84,240.13,2.82,-0.05,2026-05-10T08:01:04Z,false
2980.51,240.00,2.82,-0.05,2026-05-10T08:01:06Z,false
2982.18,239.86,2.82,-0.05,2026-05-10T08:01:08Z,false
2983.85,239.73,2.82,-0.05,2026-05-10T08:01:10Z,false
2985.50,239.59,2.82,-0.05,2026-05-10T08:01:12Z,false
2987.16,239.46,2.82,-0.05,2026-05-10T08:01:14Z,false
2988.80,239.32,2.82,-0.05,2026-05-10T08:01:16Z,false
2990.44,239.19,2.82,-0.05,2026-05-10T08:01:18Z,false
2992.07,239.05,2.82,-0.05,2026-05-10T08:01:20Z,false
2993.70,238.92,2.82,-0.05,2026-05-10T08:01:22Z,false
2995.32,238.80,2.82,-0.05,2026-05-10T08:01:24Z,false
2996.94,238.67,2.82,-0.05,2026-05-10T08:01:26Z,false
2998.56,238.55,2.82,-0.05,2026-05-10T08:01:28Z,false
3000.17,238.44,2.82,-0.05,2026-05-10T08:01:30Z,false
3001.78,238.33,2.82,-0.05,2026-05-10T08:01:32Z,false
3003.38,238.22,2.82,-0.05,2026-05-10T08:01:34Z,false
3004.99,238.12,2.82,-0.05,2026-05-10T08:01:36Z,false
3006.60,238.02,2.82,-0.05,2026-05-10T08:01:38Z,false
3008.20,237.93,2.82,-0.05,2026-05-10T08:01:40Z,false
3009.81,237.85,2.82,-0.05,2026-05-10T08:01:42Z,false
3011.42,237.77,2.82,-0.05,2026-05-10T08:01:44Z,false
3013.03,237.70,2.82,-0.05,2026-05-10T08:01:46Z,false
3014.64,237.63,2.82,-0.06,2026-05-10T08:01:48Z,false
3016.26,237.57,2.81,-0.06,2026-05-10T08:01:50Z,false
3017.88,237.52,2.81,-0.06,2026-05-10T08:01:52Z,false
3019.50,237.47,2.81,-0.06,2026-05-10T08:01:54Z,false
3021.13,237.43,2.81,-0.06,2026-05-10T08:01:56Z,false
3022.76,237.39,2.81,-0.06,2026-05-10T08:01:58Z,false
3024.40,237.36,2.81,-0.06,2026-05-10T08:02:00Z,false
3026.04,237.34,2.81,-0.06,2026-05-10T08:02:02Z,false
3027.68,237.31,2.81,-0.06,2026-05-10T08:02:04Z,false
3029.34,237.29,2.81,-0.06,2026-05-10T08:02:06Z,false
3030.99,237.28,2.81,-0.06,2026-05-10T08:02:08Z,false
3032.65,237.27,2.80,-0.06,2026-05-10T08:02:10Z,false
3034.31,237.26,2.80,-0.06,2026-05-10T08:02:12Z,false
3035.97,237.25,2.80,-0.06,2026-05-10T08:02:14Z,false
3037.64,237.24,2.80,-0.07,2026-05-10T08:02:16Z,false
3039.31,237.24,2.80,-0.07,2026-05-10T08:02:18Z,false
3040.98,237.23,2.80,-0.07,2026-05-10T08:02:20Z,false
3042.65,237.23,2.80,-0.07,2026-05-10T08:02:22Z,false
3044.32,237.23,2.80,-0.07,2026-05-10T08:02:24Z,false
3045.99,237.22,2.79,-0.07,2026-05-10T08:02:26Z,false
3047.66,237.21,2.79,-0.07,2026-05-10T08:02:28Z,false
3049.33,237.21,2.79,-0.07,2026-05-10T08:02:30Z,false
3051.00,237.20,2.79,-0.07,2026-05-10T08:02:32Z,false
3052.66,237.19,2.79,-0.07,2026-05-10T08:02:34Z,false
3054.32,237.18,2.79,-0.08,2026-05-10T08:02:36Z,false
3055.97,237.16,2.79,-0.08,2026-05-10T08:02:38Z,false
3057.62,237.15,2.78,-0.08,2026-05-10T08:02:40Z,false
3059.27,237.13,2.78,-0.08,2026-05-10T08:02:42Z,false
3060.91,237.11,2.78,-0.08,2026-05-10T08:02:44Z,false
3062.55,237.09,2.78,-0.08,2026-05-10T08:02:46Z,false
3064.18,237.06,2.78,-0.08,2026-05-10T08:02:48Z,false
3065.80,237.04,2.77,-0.08,2026-05-10T08:02:50Z,false
3067.42,237.01,2.77,-0.08,2026-05-10T08:02:52Z,false
3069.04,236.99,2.77,-0.09,2026-05-10T08:02:54Z,false
3070.65,236.96,2.77,-0.09,2026-05-10T08:02:56Z,false
3072.25,236.94,2.77,-0.09,2026-05-10T08:02:58Z,false
3073.85,236.91,2.77,-0.09,2026-05-10T08:03:00Z,false
3075.45,236.89,2.76,-0.09,2026-05-10T08:03:02Z,false
3077.05,236.87,2.76,-0.09,2026-05-10T08:03:04Z,false
3078.64,236.85,2.76,-0.09,2026-05-10T08:03:06Z,false
3080.23,236.83,2.76,-0.10,2026-05-10T08:03:08Z,false
3081.82,236.82,2.76,-0.10,2026-05-10T08:03:10Z,false
3083.41,236.81,2.75,-0.10,2026-05-10T08:03:12Z,false
3085.00,236.81,2.75,-0.10,2026-05-10T08:03:14Z,false
3086.59,236.81,2.75,-0.10,2026-05-10T08:03:16Z,false
3088.18,236.82,2.75,-0.10,2026-05-10T08:03:18Z,false
3089.77,236.83,2.75,-0.10,2026-05-10T08:03:20Z,false
3091.37,236.86,2.74,-0.11,2026-05-10T08:03:22Z,false
3092.97,236.89,2.74,-0.11,2026-05-10T08:03:24Z,false
3094.58,236.92,2.74,-0.11,2026-05-10T08:03:26Z,false
3096.19,236.97,2.74,-0.11,2026-05-10T08:03:28Z,false
3097.80,237.02,2.73,-0.11,2026-05-10T08:03:30Z,false
3099.42,237.09,2.73,-0.11,2026-05-10T08:03:32Z,false
3101.05,237.16,2.73,-0.12,2026-05-10T08:03:34Z,false
3102.68,237.24,2.73,-0.12,2026-05-10T08:03:36Z,false
3104.32,237.33,2.73,-0.12,2026-05-10T08:03:38Z,false
3105.97,237.43,2.72,-0.12,2026-05-10T08:03:40Z,false
3107.63,237.54,2.72,-0.12,2026-05-10T08:03:42Z,false
3109.29,237.65,2.72,-0.12,2026-05-10T08:03:44Z,false
3110.95,237.78,2.72,-0.13,2026-05-10T08:03:46Z,false
3112.63,237.92,2.71,-0.13,2026-05-10T08:03:48Z,false
3114.30,238.06,2.71,-0.13,2026-05-10T08:03:50Z,false
3115.99,238.21,2.71,-0.13,2026-05-10T08:03:52Z,false
3117.68,238.37,2.71,-0.13,2026-05-10T08:03:54Z,false
3119.37,238.53,2.70,-0.14,2026-05-10T08:03:56Z,false
3121.06,238.71,2.70,-0.14,2026-05-10T08:03:58Z,false
3122.76,238.89,2.70,-0.14,2026-05-10T08:04:00Z,false
3124.46,239.07,2.70,-0.14,2026-05-10T08:04:02Z,false
3126.17,239.26,2.69,-0.14,2026-05-10T08:04:04Z,false
3127.87,239.46,2.69,-0.15,2026-05-10T08:04:06Z,false
3129.57,239.66,2.69,-0.15,2026-05-10T08:04:08Z,false
3131.28,239.86,2.69,-0.15,2026-05-10T08:04:10Z,false
3132.98,240.07,2.68,-0.15,2026-05-10T08:04:12Z,false
3134.67,240.28,2.68,-0.15,2026-05-10T08:04:14Z,false
3136.37,240.49,2.68,-0.16,2026-05-10T08:04:16Z,false
3138.06,240.70,2.68,-0.16,2026-05-10T08:04:18Z,false
3139.75,240.92,2.67,-0.16,2026-05-10T08:04:20Z,false
3141.43,241.13,2.67,-0.16,2026-05-10T08:04:22Z,false
3143.11,241.35,2.67,-0.16,2026-05-10T08:04:24Z,false
3144.78,241.57,2.67,-0.17,2026-05-10T08:04:26Z,false
3146.45,241.79,2.66,-0.17,2026-05-10T08:04:28Z,false
3148.10,242.01,2.66,-0.17,2026-05-10T08:04:30Z,false
3149.76,242.23,2.66,-0.17,2026-05-10T08:04:32Z,false
3151.41,242.45,2.65,-0.18,2026-05-10T08:04:34Z,false
3153.05,242.67,2.65,-0.18,2026-05-10T08:04:36Z,false
3154.68,242.89,2.65,-0.18,2026-05-10T08:04:38Z,false
3156.31,243.11,2.65,-0.18,2026-05-10T08:04:40Z,false
3157.94,243.34,2.64,-0.18,2026-05-10T08:04:42Z,false
3159.56,243.56,2.64,-0.19,2026-05-10T08:04:44Z,false
3161.17,243.79,2.64,-0.19,2026-05-10T08:04:46Z,false
3162.78,244.01,2.64,-0.19,2026-05-10T08:04:48Z,false
3164.39,244.24,2.63,-0.19,2026-05-10T08:04:50Z,false
3165.99,244.48,2.63,-0.20,2026-05-10T08:04:52Z,false
3167.59,244.71,2.63,-0.20,2026-05-10T08:04:54Z,false
3169.19,244.95,2.63,-0.20,2026-05-10T08:04:56Z,false
3170.79,245.20,2.62,-0.20,2026-05-10T08:04:58Z,false
3172.39,245.45,2.62,-0.21,2026-05-10T08:05:00Z,false
3173.99,245.71,2.62,-0.21,2026-05-10T08:05:02Z,false
3175.59,245.97,2.62,-0.21,2026-05-10T08:05:04Z,false
3177.19,246.24,2.61,-0.21,2026-05-10T08:05:06Z,false
3178.79,246.51,2.61,-0.21,2026-05-10T08:05:08Z,false
3180.39,246.80,2.61,-0.22,2026-05-10T08:05:10Z,false
3182.00,247.09,2.61,-0.22,2026-05-10T08:05:12Z,false
3183.61,247.39,2.60,-0.22,2026-05-10T08:05:14Z,false
3185.22,247.70,2.60,-0.22,2026-05-10T08:05:16Z,false
3186.83,248.02,2.60,-0.23,2026-05-10T08:05:18Z,false
3188.45,248.36,2.59,-0.23,2026-05-10T08:05:20Z,false
3190.07,248.70,2.59,-0.23,2026-05-10T08:05:22Z,false
3191.69,249.05,2.59,-0.23,2026-05-10T08:05:24Z,false
3193.32,249.41,2.59,-0.24,2026-05-10T08:05:26Z,false
3194.95,249.79,2.58,-0.24,2026-05-10T08:05:28Z,false
3196.58,250.17,2.58,-0.24,2026-05-10T08:05:30Z,false
3198.21,250.57,2.58,-0.24,2026-05-10T08:05:32Z,false
3199.85,250.98,2.58,-0.25,2026-05-10T08:05:34Z,false
3201.48,251.40,2.57,-0.25,2026-05-10T08:05:36Z,false
3203.12,251.83,2.57,-0.25,2026-05-10T08:05:38Z,false
3204.75,252.27,2.57,-0.25,2026-05-10T08:05:40Z,false
3206.38,252.72,2.57,-0.26,2026-05-10T08:05:42Z,false
3208.01,253.18,2.56,-0.26,2026-05-10T08:05:44Z,false
3209.64,253.65,2.56,-0.26,2026-05-10T08:05:46Z,false
3211.27,254.13,2.56,-0.26,2026-05-10T08:05:48Z,false
3212.89,254.62,2.56,-0.27,2026-05-10T08:05:50Z,false
3214.51,255.12,2.55,-0.27,2026-05-10T08:05:52Z,false
3216.12,255.63,2.55,-0.27,2026-05-10T08:05:54Z,false
3217.73,256.14,2.55,-0.27,2026-05-10T08:05:56Z,false
3219.32,256.66,2.55,-0.27,2026-05-10T08:05:58Z,false
3220.92,257.18,2.55,-0.28,2026-05-10T08:06:00Z,false
3222.50,257.71,2.54,-0.28,2026-05-10T08:06:02Z,false
3224.08,258.24,2.54,-0.28,2026-05-10T08:06:04Z,false
3225.65,258.78,2.54,-0.28,2026-05-10T08:06:06Z,false
3227.21,259.32,2.54,-0.29,2026-05-10T08:06:08Z,false
3228.77,259.87,2.53,-0.29,2026-05-10T08:06:10Z,true
3230.31,260.42,2.73,-0.29,2026-05-10T08:06:12Z,true
3231.85,260.97,2.93,-0.29,2026-05-10T08:06:14Z,true
3233.38,261.52,3.12,-0.30,2026-05-10T08:06:16Z,true
3234.90,262.07,3.31,-0.30,2026-05-10T08:06:18Z,true
3236.41,262.63,3.50,-0.30,2026-05-10T08:06:20Z,true
3237.92,263.18,3.68,-0.30,2026-05-10T08:06:22Z,true
3239.42,263.74,3.85,-0.31,2026-05-10T08:06:24Z,true
3240.92,264.30,4.01,-0.31,2026-05-10T08:06:26Z,true
3242.41,264.85,4.17,-0.31,2026-05-10T08:06:28Z,true
3243.90,265.41,4.31,-0.31,2026-05-10T08:06:30Z,true
3245.38,265.97,4.45,-0.32,2026-05-10T08:06:32Z,true
3246.86,266.53,4.57,-0.32,2026-05-10T08:06:34Z,true
3248.34,267.09,4.68,-0.32,2026-05-10T08:06:36Z,true
3249.81,267.65,4.78,-0.32,2026-05-10T08:06:38Z,true
3251.29,268.21,4.86,-0.32,2026-05-10T08:06:40Z,true
3252.76,268.77,4.92,-0.33,2026-05-10T08:06:42Z,true
3254.24,269.34,4.98,-0.33,2026-05-10T08:06:44Z,true
3255.72,269.91,5.01,-0.33,2026-05-10T08:06:46Z,true
3257.20,270.48,5.04,-0.33,2026-05-10T08:06:48Z,true
3258.68,271.05,5.04,-0.34,2026-05-10T08:06:50Z,true
3260.17,271.62,5.03,-0.34,2026-05-10T08:06:52Z,true
3261.66,272.20,5.01,-0.34,2026-05-10T08:06:54Z,true
3263.15,272.79,4.97,-0.34,2026-05-10T08:06:56Z,true
3264.65,273.38,4.91,-0.34,2026-05-10T08:06:58Z,true
3266.16,273.97,4.84,-0.35,2026-05-10T08:07:00Z,true
3267.67,274.57,4.75,-0.35,2026-05-10T08:07:02Z,true
3269.18,275.18,4.65,-0.35,2026-05-10T08:07:04Z,true
3270.70,275.79,4.54,-0.35,2026-05-10T08:07:06Z,true
3272.22,276.41,4.41,-0.35,2026-05-10T08:07:08Z,true
3273.75,277.03,4.28,-0.36,2026-05-10T08:07:10Z,true
3275.28,277.67,4.13,-0.36,2026-05-10T08:07:12Z,true
3276.82,278.31,3.97,-0.36,2026-05-10T08:07:14Z,true
3278.36,278.96,3.80,-0.36,2026-05-10T08:07:16Z,true
3279.90,279.61,3.63,-0.36,2026-05-10T08:07:18Z,true
3281.45,280.28,3.44,-0.37,2026-05-10T08:07:20Z,true
3282.99,280.95,3.25,-0.37,2026-05-10T08:07:22Z,true
3284.54,281.63,3.06,-0.37,2026-05-10T08:07:24Z,true
3286.09,282.32,2.86,-0.37,2026-05-10T08:07:26Z,true
3287.64,283.01,2.66,-0.37,2026-05-10T08:07:28Z,true
3289.19,283.71,2.46,-0.38,2026-05-10T08:07:30Z,true
3290.73,284.42,2.46,-0.38,2026-05-10T08:07:32Z,false
3292.28,285.14,2.46,-0.38,2026-05-10T08:07:34Z,false
3293.82,285.86,2.45,-0.38,2026-05-10T08:07:36Z,false
3295.36,286.59,2.45,-0.38,2026-05-10T08:07:38Z,false
3296.89,287.32,2.45,-0.38,2026-05-10T08:07:40Z,false
3298.42,288.06,2.45,-0.39,2026-05-10T08:07:42Z,false
3299.95,288.80,2.45,-0.39,2026-05-10T08:07:44Z,false
3301.47,289.54,2.45,-0.39,2026-05-10T08:07:46Z,false
3302.99,290.29,2.45,-0.39,2026-05-10T08:07:48Z,false
3304.50,291.03,2.44,-0.39,2026-05-10T08:07:50Z,false
